datetime,open,high,low,close,rsi,ema1,ema2,atr
2026-01-22 16:00:00,4870.01339,4875.58,4868.58218,4874.00968,73.48048,4802.32609,4830.09807,9.03446
2026-01-22 16:15:00,4873.94409,4879.23256,4872.43467,4878.01977,74.77544,4803.07926,4831.97735,8.87471
2026-01-22 16:30:00,4877.72439,4883.75923,4873.69053,4880.93131,75.70312,4803.85391,4833.89712,8.95999
2026-01-22 16:45:00,4880.82045,4883.41398,4872.32159,4878.24128,73.03074,4804.59408,4835.6361,9.11231
2026-01-22 17:00:00,4878.2069,4883.94759,4869.66302,4880.25223,73.77601,4805.3469,4837.38575,9.48175
2026-01-22 17:15:00,4880.36145,4892.46928,4877.30315,4891.10655,77.4054,4806.20023,4839.49245,9.88778
2026-01-22 17:30:00,4891.06199,4897.99708,4890.37753,4897.81269,79.31059,4807.1118,4841.77952,9.72576
2026-01-22 17:45:00,4897.76718,4905.7844,4897.76718,4904.41121,81.00755,4808.07995,4844.23566,9.60372
2026-01-22 18:00:00,4904.25047,4914.43873,4903.0284,4911.31268,82.61378,4809.10714,4846.86614,9.73277
2026-01-22 18:15:00,4910.82019,4913.04545,4906.22349,4910.51355,81.75163,4810.11616,4849.36211,9.52485
2026-01-22 18:30:00,4910.55278,4914.87403,4908.65402,4912.84073,82.32995,4811.13829,4851.85147,9.28879
2026-01-22 18:45:00,4912.87923,4917.59864,4911.51793,4916.51546,83.23353,4812.18682,4854.38731,9.05964
2026-01-22 19:00:00,4916.64617,4923.1665,4916.26828,4923.10049,84.73949,4813.29044,4857.08195,8.90526
2026-01-22 19:15:00,4923.12057,4923.18891,4910.43156,4912.81253,73.61468,4814.28071,4859.26746,9.18041
2026-01-22 19:30:00,4912.16508,4917.81413,4912.16508,4914.80096,74.3165,4815.28091,4861.44525,8.92817
2026-01-22 19:45:00,4914.19369,4914.76413,4905.50666,4911.86931,71.30508,4816.24199,4863.42266,8.95432
2026-01-22 20:00:00,4911.87195,4923.78043,4911.87195,4923.70123,75.60209,4817.31124,4865.78652,9.16552
2026-01-22 20:15:00,4923.49637,4929.18264,4923.49637,4925.76251,76.26882,4818.39036,4868.13852,8.917
2026-01-22 20:30:00,4925.84257,4927.17609,4919.77274,4922.81533,73.1892,4819.42941,4870.28271,8.80888
2026-01-22 20:45:00,4922.77356,4924.54475,4915.84659,4915.84659,66.36545,4820.38878,4872.06953,8.80097
2026-01-22 21:00:00,4916.18626,4922.74024,4915.04713,4922.74024,69.40435,4821.40721,4874.05662,8.72184
2026-01-22 21:15:00,4922.60684,4926.10981,4921.41767,4924.591,70.18324,4822.43391,4876.03836,8.43401
2026-01-22 21:30:00,4924.52537,4940.17484,4924.52537,4939.25302,75.50366,4823.59629,4878.51736,8.9494
2026-01-22 21:45:00,4939.17275,4940.3299,4935.8551,4936.01347,72.42848,4824.71487,4880.77211,8.62978
2026-01-22 22:00:00,4936.03043,4936.80339,4935.98109,4936.57195,72.6354,4825.82788,4882.96034,8.0721
2026-01-22 22:15:00,4936.56565,4936.76496,4936.43025,4936.61672,72.65311,4826.93025,4885.06451,7.51943
2026-01-22 22:30:00,4936.51932,4936.83676,4936.18561,4936.5778,72.6091,4828.02127,4887.08464,7.02884
2026-01-22 22:45:00,4936.49198,4936.71872,4935.20734,4935.32326,71.11363,4829.08895,4888.97635,6.63474
2026-01-22 23:00:00,4936.09538,4956.78309,4935.31501,4945.86493,75.65165,4830.2509,4891.20728,7.69426
2026-01-22 23:15:00,4946.19566,4946.19566,4939.02051,4939.71535,68.85593,4831.3401,4893.10956,7.65718
2026-01-22 23:30:00,4940.24742,4940.24742,4929.35444,4937.90203,66.94627,4832.40042,4894.86612,7.88831
2026-01-22 23:45:00,4937.24666,4959.5326,4937.24666,4958.22997,75.23742,4833.65246,4897.35098,8.91671
2026-01-23 00:00:00,4958.12665,4962.79735,4952.56824,4952.56824,69.97283,4834.8357,4899.51636,9.01046
2026-01-23 00:15:00,4952.68308,4958.36266,4949.63699,4951.56607,69.05179,4835.99719,4901.55753,8.99011
2026-01-23 00:30:00,4951.76638,4955.16243,4947.1642,4949.26727,66.87721,4837.12426,4903.4285,8.91926
2026-01-23 00:45:00,4949.58433,4964.98556,4949.04821,4964.42046,72.92909,4838.39089,4905.82034,9.42056
2026-01-23 01:00:00,4964.07621,4964.38497,4939.62662,4948.80154,60.63212,4839.4895,4907.50588,10.51865
2026-01-23 01:15:00,4948.21165,4952.79055,4943.01373,4946.81681,59.26462,4840.55743,4909.04748,10.46566
2026-01-23 01:30:00,4946.24377,4955.55079,4946.24377,4952.09099,61.73447,4841.66722,4910.73546,10.3829
2026-01-23 01:45:00,4951.80816,4962.69373,4951.80816,4954.01881,62.62646,4842.78515,4912.43285,10.41881
2026-01-23 02:00:00,4954.17077,4956.31437,4948.33015,4949.42611,59.09243,4843.84625,4913.88357,10.24491
2026-01-23 02:15:00,4949.42153,4954.17278,4947.43333,4951.99623,60.43786,4844.92237,4915.37818,9.99452
2026-01-23 02:30:00,4951.50413,4957.69319,4951.50413,4957.21413,63.0919,4846.0397,4917.01881,9.7227
2026-01-23 02:45:00,4957.21953,4962.49976,4955.17841,4957.05104,62.94975,4847.14429,4918.5887,9.55117
2026-01-23 03:00:00,4956.95741,4960.05695,4953.29684,4954.53547,60.67887,4848.21286,4919.99837,9.35181
2026-01-23 03:15:00,4954.55747,4954.71256,4939.35647,4943.4189,51.78791,4849.16018,4920.91683,9.78069
2026-01-23 03:30:00,4943.11638,4953.22861,4943.11638,4947.64644,54.51726,4850.14015,4921.96505,9.80437
2026-01-23 03:45:00,4947.36904,4953.74164,4947.36904,4952.25927,57.35416,4851.15626,4923.15305,9.55924
2026-01-23 04:00:00,4952.23596,4954.16334,4951.33464,4952.06328,57.19094,4852.16031,4924.28679,9.07849
2026-01-23 04:15:00,4951.91247,4952.82333,4950.02331,4952.57927,57.53359,4853.1595,4925.3963,8.63003
2026-01-23 04:30:00,4952.51016,4958.5105,4952.21496,4956.71699,60.27918,4854.18992,4926.62456,8.46328
2026-01-23 04:45:00,4956.60642,4958.44363,4955.63858,4956.59038,60.15103,4855.20883,4927.79969,8.05912
2026-01-23 05:00:00,4956.53806,4957.37293,4955.7664,4956.58273,60.14271,4856.21753,4928.92844,7.59822
2026-01-23 05:15:00,4956.53239,4959.11123,4956.08941,4957.68444,60.97977,4857.22715,4930.05612,7.27134
2026-01-23 05:30:00,4957.80869,4961.43191,4957.16769,4960.64732,63.21708,4858.25621,4931.25578,7.05654
2026-01-23 05:45:00,4960.38776,4967.57375,4959.98326,4961.37787,63.7687,4859.28229,4932.43704,7.09468
2026-01-23 06:00:00,4961.36651,4962.7817,4947.39771,4950.9676,51.83859,4860.19458,4933.16373,7.68677
2026-01-23 06:15:00,4950.52016,4960.69257,4950.52016,4953.79074,54.33369,4861.12589,4933.97263,7.86432
2026-01-23 06:30:00,4953.93631,4955.28582,4950.81137,4953.61162,54.14203,4862.04615,4934.74278,7.62219
2026-01-23 06:45:00,4953.60489,4956.1002,4950.94815,4955.32642,55.75122,4862.97431,4935.54999,7.44575
2026-01-23 07:00:00,4955.42796,4957.49045,4953.17076,4956.1788,56.56708,4863.90172,4936.35896,7.22246
2026-01-23 07:15:00,4956.22543,4959.7922,4952.24047,4956.25331,56.64233,4864.82064,4937.13913,7.24598
2026-01-23 07:30:00,4956.17237,4957.14884,4946.01126,4948.0405,46.97965,4865.6487,4937.56663,7.52395
2026-01-23 07:45:00,4947.69309,4951.18714,4944.17205,4945.19236,44.16582,4866.44017,4937.86568,7.4876
2026-01-23 08:00:00,4945.22884,4947.53921,4941.43208,4942.88236,41.97017,4867.20079,4938.06242,7.389
2026-01-23 08:15:00,4943.12133,4943.12133,4904.4714,4910.33197,23.9227,4867.62996,4936.97495,9.62192
2026-01-23 08:30:00,4910.20137,4925.97336,4910.20137,4924.9961,37.05452,4868.20077,4936.50519,10.06121
2026-01-23 08:45:00,4925.05685,4925.09111,4907.17332,4912.67455,32.04871,4868.64329,4935.57065,10.6224
2026-01-23 09:00:00,4912.20095,4918.36798,4911.02135,4912.40805,31.94818,4869.07876,4934.66232,10.38841
2026-01-23 09:15:00,4912.38295,4913.75506,4902.39645,4902.39645,28.3504,4869.41028,4933.39699,10.45771
2026-01-23 09:30:00,4902.87418,4916.43216,4902.18615,4916.43216,38.76217,4869.87816,4932.7317,10.7283
2026-01-23 09:45:00,4916.35946,4920.48341,4914.3006,4918.40719,40.08162,4870.36104,4932.16995,10.40363
2026-01-23 10:00:00,4918.30687,4921.90356,4916.40532,4921.4319,42.13782,4870.8692,4931.74885,10.05324
2026-01-23 10:15:00,4921.19287,4931.42464,4921.19287,4929.73253,47.46575,4871.45491,4931.66978,10.06599
2026-01-23 10:30:00,4929.71249,4929.73403,4925.96899,4926.48081,45.69083,4872.00243,4931.46629,9.61593
2026-01-23 10:45:00,4926.39832,4929.82341,4924.72867,4929.3897,47.57926,4872.57345,4931.38486,9.29298
2026-01-23 11:00:00,4929.40567,4929.41652,4917.26837,4919.87325,42.38661,4873.04409,4930.93342,9.49692
2026-01-23 11:15:00,4920.02638,4921.30714,4913.26109,4921.30714,43.38914,4873.52432,4930.55592,9.39329
2026-01-23 11:30:00,4921.19268,4924.734,4920.5151,4924.28164,45.50746,4874.02937,4930.30987,9.02369
2026-01-23 11:45:00,4924.09544,4926.06784,4922.69609,4923.05946,44.76624,4874.51723,4930.02554,8.61998
2026-01-23 12:00:00,4922.67972,4934.54517,4921.31441,4933.48022,51.95227,4875.10393,4930.16102,8.94932
2026-01-23 12:15:00,4933.12852,4936.41188,4931.20323,4933.87571,52.20641,4875.68872,4930.30669,8.68213
2026-01-23 12:30:00,4933.72444,4938.04354,4933.72444,4935.16528,53.07793,4876.28053,4930.49723,8.37049
2026-01-23 12:45:00,4935.29313,4942.25504,4935.16295,4939.58046,56.03396,4876.91038,4930.85343,8.27917
2026-01-23 13:00:00,4940.08507,4947.39807,4934.42076,4939.97575,56.2994,4877.53789,4931.21117,8.61475
2026-01-23 13:15:00,4939.84222,4939.97018,4923.30317,4931.34366,49.29965,4878.07328,4931.21637,9.19031
2026-01-23 13:30:00,4931.14935,4938.66027,4926.23796,4931.15936,49.15911,4878.6015,4931.21413,9.42117
2026-01-23 13:45:00,4930.97658,4939.29507,4930.97658,4938.05618,54.39785,4879.19308,4931.48245,9.34241
2026-01-23 14:00:00,4938.3006,4947.58356,4936.63092,4945.55448,59.30726,4879.8534,4932.03429,9.45742
2026-01-23 14:15:00,4945.67388,4945.67388,4941.0162,4941.88396,56.12213,4880.47062,4932.42055,9.11458
2026-01-23 14:30:00,4941.48637,4948.72771,4934.71151,4947.27345,59.55669,4881.13532,4933.00302,9.4647
2026-01-23 14:45:00,4947.4495,4955.81658,4944.66725,4946.78392,59.10415,4881.78854,4933.54345,9.58503
2026-01-23 15:00:00,4946.86837,4956.58522,4941.9666,4954.46354,63.7568,4882.51168,4934.36384,9.94457
2026-01-23 15:15:00,4954.15375,4954.45002,4944.15781,4945.5451,55.8152,4883.13887,4934.80232,9.97037
2026-01-23 15:30:00,4945.08345,4961.31172,4945.08345,4958.1309,62.84817,4883.88506,4935.71717,10.41736
2026-01-23 15:45:00,4957.86459,4963.64596,4953.65818,4959.14469,63.35416,4884.63391,4936.63589,10.38668
2026-01-23 16:00:00,4959.09924,4975.14258,4958.60674,4970.84143,68.65799,4885.4917,4937.97729,10.8259
2026-01-23 16:15:00,4970.86814,4987.30105,4970.59175,4985.46622,73.76982,4886.48647,4939.8396,11.24615
2026-01-23 16:30:00,4985.51355,4986.57109,4981.09932,4982.61615,71.32829,4887.44299,4941.51711,10.83369
2026-01-23 16:45:00,4982.25248,4982.57881,4977.77124,4980.27606,69.30024,4888.3667,4943.03707,10.40592
2026-01-23 17:00:00,4980.14443,4985.74738,4979.82532,4985.06982,71.11225,4889.32892,4944.68541,10.08565
2026-01-23 17:15:00,4985.01861,4987.87186,4982.14654,4982.48889,68.75915,4890.25588,4946.1679,9.77419
2026-01-23 17:30:00,4982.55299,4987.06558,4982.51511,4985.30309,69.92764,4891.20163,4947.70262,9.40294
2026-01-23 17:45:00,4985.51611,4985.57292,4962.43912,4965.6455,54.57295,4891.94236,4948.40626,10.38372
2026-01-23 18:00:00,4965.148,4982.38964,4965.148,4981.66827,61.91388,4892.83516,4949.71065,10.87357
2026-01-23 18:15:00,4981.55306,4985.73552,4979.05261,4979.05261,60.20352,4893.69304,4950.86132,10.57424
2026-01-23 18:30:00,4978.58723,4979.02464,4965.47839,4965.47839,52.15184,4894.40732,4951.43453,10.78852
2026-01-23 18:45:00,4965.54912,4968.97492,4959.93646,4966.8541,52.84023,4895.12819,4952.03922,10.66352
2026-01-23 19:00:00,4966.98722,4977.3617,4966.85722,4973.77098,56.24846,4895.9107,4952.89145,10.65238
2026-01-23 19:15:00,4973.69059,4979.4672,4973.69059,4977.36696,57.9499,4896.72121,4953.85127,10.30411
2026-01-23 19:30:00,4977.30525,4979.84942,4975.24087,4978.85339,58.66546,4897.53845,4954.83175,9.89729
2026-01-23 19:45:00,4978.74753,4990.21326,4978.74753,4984.67331,61.43276,4898.40546,4956.00201,10.00932
2026-01-23 20:00:00,4984.87402,4984.87402,4972.26855,4980.11415,58.14853,4899.21848,4956.94758,10.19476
2026-01-23 20:15:00,4980.05527,4985.32057,4979.67108,4981.76097,59.00114,4900.0398,4957.92065,9.87009
2026-01-23 20:30:00,4981.37807,4982.47741,4977.98535,4981.9235,59.08972,4900.85457,4958.86194,9.48595
2026-01-23 20:45:00,4982.009,4983.13595,4980.47317,4982.94687,59.68043,4901.6714,4959.80645,8.99858
2026-01-23 21:00:00,4982.95251,4986.59233,4980.68507,4982.41754,59.20425,4902.47485,4960.69316,8.77777
2026-01-23 21:15:00,4982.4517,4982.80887,4979.12178,4981.9467,58.75517,4903.26561,4961.52663,8.41415
2026-01-23 21:30:00,4981.97094,4983.51857,4981.09484,4982.41452,59.08723,4904.05316,4962.34576,7.98626
2026-01-23 21:45:00,4982.44916,4986.07283,4981.46653,4982.76588,59.35193,4904.83638,4963.14655,7.74484
2026-01-23 22:00:00,4982.71669,4982.83594,4982.33706,4982.52592,59.07085,4905.60941,4963.90653,7.22727
2026-01-23 22:15:00,4982.41705,4982.63413,4982.34949,4982.48085,59.01432,4906.3743,4964.63493,6.73137
2026-01-23 22:30:00,4982.41705,4982.63066,4982.36221,4982.37618,58.8734,4907.13053,4965.33067,6.26973
2026-01-23 22:45:00,4982.41101,4982.64173,4982.34033,4982.42692,58.92461,4907.87975,4966.00111,5.84342
2026-01-23 23:00:00,4982.4245,4982.61365,4982.33254,4982.49995,59.00372,4908.62224,4966.64812,5.44611
2026-01-23 23:15:00,4982.39819,4982.62422,4982.33962,4982.4917,58.9899,4909.35726,4967.26944,5.07743
2026-01-23 23:30:00,4982.40964,4982.62124,4982.34704,4982.39692,58.81942,4910.08402,4967.86267,4.73435
2026-01-23 23:45:00,4982.41755,4982.6362,4982.34798,4982.40009,58.82371,4910.80359,4968.43277,4.41677
2026-01-24 00:00:00,4982.41442,4982.62715,4982.34351,4982.49765,58.96526,4911.51696,4968.98433,4.12154
2026-01-24 00:15:00,4982.40863,4982.62612,4982.34474,4982.50525,58.97709,4912.22331,4969.51456,3.84724
2026-01-24 00:30:00,4982.40974,4982.6316,4982.35328,4982.40663,58.74042,4912.92165,4970.02014,3.59232
2026-01-24 00:45:00,4982.41255,4982.62628,4982.34453,4982.39047,58.69885,4913.61288,4970.50525,3.35585
2026-01-24 01:00:00,4982.41685,4982.6315,4982.34792,4982.48645,58.88495,4914.29819,4970.9751,3.1364
2026-01-24 01:15:00,4982.41413,4982.63341,4982.34842,4982.52292,58.96062,4914.97705,4971.42795,2.93273
2026-01-24 01:30:00,4982.41731,4982.62714,4982.34966,4982.41974,58.63184,4915.64812,4971.859,2.74307
2026-01-24 01:45:00,4982.40794,4982.6316,4982.34708,4982.38257,58.50528,4916.31214,4972.27169,2.56746
2026-01-24 02:00:00,4982.41705,4982.6337,4982.35331,4982.46787,58.72547,4916.97041,4972.67154,2.4041
2026-01-24 02:15:00,4982.4142,4982.62901,4982.34353,4982.52593,58.8854,4917.6227,4973.05799,2.25277
2026-01-24 02:30:00,4982.41457,4982.62348,4982.34508,4982.4412,58.52898,4918.26766,4973.42596,2.11174
2026-01-24 02:45:00,4982.40992,4982.63423,4982.33976,4982.38217,58.2644,4918.90562,4973.77718,1.98194
2026-01-24 03:00:00,4982.41913,4982.62864,4982.347,4982.45066,58.49882,4919.53791,4974.11732,1.86049
2026-01-24 03:15:00,4982.41732,4982.62878,4982.34555,4982.52612,58.77357,4920.16466,4974.44708,1.74783
2026-01-24 03:30:00,4982.415,4982.63228,4982.35332,4982.46589,58.441,4920.78457,4974.76154,1.64291
2026-01-24 03:45:00,4982.41478,4982.63092,4982.34494,4982.37716,57.92104,4921.39743,4975.06019,1.54598
2026-01-24 04:00:00,4982.41116,4982.6267,4982.3433,4982.42574,58.14063,4922.00468,4975.34904,1.4558
2026-01-24 04:15:00,4982.41194,4982.62366,4982.34702,4982.51598,58.57311,4922.60678,4975.63009,1.37157
2026-01-24 04:30:00,4982.41057,4982.62619,4982.34077,4982.47985,58.31334,4923.20253,4975.89871,1.29399
2026-01-24 04:45:00,4982.40977,4982.62972,4982.34599,4982.38715,57.6074,4923.79143,4976.15316,1.22183
2026-01-24 05:00:00,4982.41358,4982.62603,4982.3422,4982.40566,57.71747,4924.37466,4976.39836,1.15483
2026-01-24 05:15:00,4982.40959,4982.62917,4982.35322,4982.51135,58.38194,4924.95313,4976.63808,1.09205
2026-01-24 05:30:00,4982.41506,4982.62879,4982.34453,4982.49863,58.26327,4925.52573,4976.86791,1.03435
2026-01-24 05:45:00,4982.41204,4982.62907,4982.34794,4982.39865,57.27774,4926.09162,4977.0848,0.98055
2026-01-24 06:00:00,4982.41457,4982.63095,4982.3474,4982.39339,57.2229,4926.65184,4977.29298,0.93077
2026-01-24 06:15:00,4982.4122,4982.62463,4982.34717,4982.49461,58.05516,4927.20749,4977.49696,0.8841
2026-01-24 06:30:00,4982.41256,4982.63154,4982.34824,4982.51156,58.20182,4927.75778,4977.69361,0.84119
2026-01-24 06:45:00,4982.41191,4982.63376,4982.35097,4982.41489,56.97824,4928.30163,4977.87876,0.8013
2026-01-24 07:00:00,4982.41412,4982.62717,4982.33843,4982.37479,56.44812,4928.83967,4978.05508,0.76469
2026-01-24 07:15:00,4982.40511,4982.62109,4982.34769,4982.47459,57.50774,4929.37335,4978.22839,0.7296
2026-01-24 07:30:00,4982.41044,4982.62911,4982.33977,4982.5178,57.98438,4929.90215,4978.3966,0.69815
2026-01-24 07:45:00,4982.40931,4982.62132,4982.33704,4982.42877,56.57621,4930.42481,4978.55473,0.66859
2026-01-24 08:00:00,4982.40922,4982.62667,4982.34052,4982.37357,55.67344,4930.94171,4978.70449,0.64127
2026-01-24 08:15:00,4982.41029,4982.62986,4982.35098,4982.46113,56.84964,4931.45434,4978.85181,0.61539
2026-01-24 08:30:00,4982.41557,4982.62593,4982.34008,4982.51663,57.61731,4931.96242,4978.99552,0.59185
2026-01-24 08:45:00,4982.40386,4982.6267,4982.34335,4982.44822,56.28802,4932.46477,4979.13092,0.56981
2026-01-24 09:00:00,4982.40932,4982.62621,4982.34456,4982.3675,54.68485,4932.96131,4979.25785,0.54923
2026-01-24 09:15:00,4982.40549,4982.62655,4982.34082,4982.43586,55.83215,4933.4536,4979.38248,0.53041
2026-01-24 09:30:00,4982.41005,4982.62462,4982.33847,4982.51509,57.18515,4933.94177,4979.50532,0.51296
2026-01-24 09:45:00,4982.40373,4982.6245,4982.33973,4982.47006,56.13269,4934.42464,4979.62159,0.49666
2026-01-24 10:00:00,4982.41175,4982.62421,4982.35088,4982.36692,53.69507,4934.90168,4979.72925,0.48071
2026-01-24 10:15:00,4982.39967,4982.6161,4982.33218,4982.41738,54.73082,4935.37447,4979.83467,0.46665
2026-01-24 10:30:00,4982.40971,4982.62918,4982.34543,4982.51349,56.71673,4935.84352,4979.93972,0.45359
2026-01-24 10:45:00,4982.4096,4982.63337,4982.34361,4982.49266,56.14188,4936.30769,4980.03983,0.44189
2026-01-24 11:00:00,4982.41701,4982.62974,4982.34716,4982.39029,53.28365,4936.76622,4980.13201,0.43051
2026-01-24 11:15:00,4982.41506,4982.63413,4982.34948,4982.40802,53.72309,4937.22037,4980.22126,0.42009
2026-01-24 11:30:00,4982.41703,4982.63127,4982.34846,4982.50236,56.0899,4937.67094,4980.31072,0.41028
2026-01-24 11:45:00,4982.40911,4982.62983,4982.34083,4982.49587,55.87817,4938.11695,4980.39641,0.40162
2026-01-24 12:00:00,4982.40454,4982.6284,4982.35009,4982.3987,52.67231,4938.55757,4980.47493,0.39281
2026-01-24 12:15:00,4982.4096,4982.62922,4982.34468,4982.3917,52.4389,4938.99373,4980.5501,0.38508
2026-01-24 12:30:00,4982.41426,4982.63795,4982.35937,4982.50543,55.86112,4939.42668,4980.62678,0.37747
2026-01-24 12:45:00,4982.42698,4982.64383,4982.36012,4982.52936,56.56924,4939.85556,4980.70139,0.37077
2026-01-24 13:00:00,4982.42698,4982.64252,4982.36122,4982.43188,52.84974,4940.27921,4980.76925,0.36438
2026-01-24 13:15:00,4982.42698,4982.6431,4982.35974,4982.39503,51.47195,4940.69827,4980.83301,0.3586
2026-01-24 13:30:00,4982.42698,4982.64402,4982.36492,4982.48763,54.66999,4941.11409,4980.89789,0.35292
2026-01-24 13:45:00,4982.42698,4982.64383,4982.35937,4982.53675,56.31458,4941.52625,4980.96216,0.34803
2026-01-24 14:00:00,4982.42698,4982.64106,4982.36012,4982.45066,52.70541,4941.93346,4981.02054,0.34324
2026-01-24 14:15:00,4982.42698,4982.64309,4982.36122,4982.39013,50.26612,4942.33601,4981.07425,0.33885
2026-01-24 14:30:00,4982.42698,4982.64013,4982.35974,4982.46821,53.27049,4942.73534,4981.12891,0.33468
2026-01-24 14:45:00,4982.42698,4982.64402,4982.35937,4982.53908,55.87595,4943.1314,4981.18421,0.3311
2026-01-24 15:00:00,4982.42698,4982.64383,4982.36381,4982.47039,52.80292,4943.52283,4981.23465,0.32745
2026-01-24 15:15:00,4982.42698,4982.64254,4982.36011,4982.39042,49.39681,4943.90957,4981.27997,0.32424
2026-01-24 15:30:00,4982.42698,4982.64308,4982.36123,4982.44851,51.82766,4944.29304,4981.3258,0.32121
2026-01-24 15:45:00,4982.42698,4982.64014,4982.35975,4982.53618,55.31635,4944.67357,4981.37327,0.31829
2026-01-24 16:00:00,4982.42698,4982.64401,4982.35937,4982.4897,53.1199,4945.04985,4981.41705,0.31589
2026-01-24 16:15:00,4982.42698,4982.64384,4982.36383,4982.39588,48.8992,4945.42145,4981.45543,0.31333
2026-01-24 16:30:00,4982.42698,4982.64255,4982.36011,4982.42992,50.4379,4945.7897,4981.49365,0.31112
2026-01-24 16:45:00,4982.42698,4982.64308,4982.36195,4982.52826,54.68324,4946.15526,4981.53422,0.30898
2026-01-24 17:00:00,4982.42698,4982.64401,4982.35975,4982.50724,53.62588,4946.51697,4981.57238,0.30721
2026-01-24 17:15:00,4982.42698,4982.63789,4982.35937,4982.40612,48.74305,4946.87407,4981.60507,0.30516
2026-01-24 17:30:00,4982.42698,4982.64384,4982.3601,4982.41374,49.11902,4947.2277,4981.63679,0.30363
2026-01-24 17:45:00,4982.42698,4982.64255,4982.36125,4982.51587,53.99022,4947.57883,4981.67126,0.30204
2026-01-24 18:00:00,4982.42698,4982.64307,4982.35976,4982.52178,54.26309,4947.92652,4981.70461,0.3007
2026-01-24 18:15:00,4982.42698,4982.64401,4982.36487,4982.42044,48.90682,4948.26974,4981.73269,0.29916
2026-01-24 18:30:00,4982.42698,4982.64384,4982.35937,4982.4011,47.93437,4948.60936,4981.7589,0.29811
2026-01-24 18:45:00,4982.42698,4982.64102,4982.3601,4982.49988,53.06734,4948.94658,4981.78796,0.29688
2026-01-24 19:00:00,4982.42698,4982.64307,4982.36126,4982.53231,54.64813,4949.28076,4981.81715,0.29581
2026-01-24 19:15:00,4982.42698,4982.64018,4982.35976,4982.43782,49.42457,4949.61068,4981.84149,0.29471
2026-01-24 19:30:00,4982.42698,4982.64401,4982.35937,4982.39287,47.11729,4949.93687,4981.86311,0.29399
2026-01-24 19:45:00,4982.42698,4982.64384,4982.36387,4982.4814,51.88174,4950.2607,4981.88736,0.29299
2026-01-24 20:00:00,4982.42698,4982.64257,4982.36009,4982.53808,54.69597,4950.58187,4981.91287,0.29224
2026-01-24 20:15:00,4982.42698,4982.64306,4982.36192,4982.45706,50.17832,4950.89903,4981.93422,0.29144
2026-01-24 20:30:00,4982.42698,4982.64401,4982.35976,4982.38965,46.72065,4951.21237,4981.95208,0.29093
2026-01-24 20:45:00,4982.42698,4982.63785,4982.35937,4982.46174,50.63802,4951.52331,4981.97206,0.29004
2026-01-24 21:00:00,4982.42698,4982.64385,4982.36009,4982.5387,54.48538,4951.83192,4981.99428,0.28959
2026-01-24 21:15:00,4982.42698,4982.64258,4982.36127,4982.47681,51.04012,4952.13685,4982.01321,0.289
2026-01-24 21:30:00,4982.42698,4982.64305,4982.36191,4982.39165,46.66737,4952.43789,4982.02805,0.28844
2026-01-24 21:45:00,4982.42698,4982.64401,4982.35977,4982.44225,49.43914,4952.73644,4982.04429,0.28814
2026-01-24 22:00:00,4982.42698,4982.63783,4982.35937,4982.53412,54.1031,4953.03294,4982.0635,0.28745
2026-01-24 22:15:00,4982.42698,4982.64385,4982.36008,4982.49569,51.94455,4953.3261,4982.08045,0.28719
2026-01-24 22:30:00,4982.42698,4982.64258,4982.36128,4982.39873,46.86426,4953.61538,4982.09293,0.28676
2026-01-24 22:45:00,4982.42698,4982.64305,4982.35977,4982.42431,48.30083,4953.90203,4982.10592,0.28652
2026-01-24 23:00:00,4982.42698,4982.64401,4982.36481,4982.52467,53.60102,4954.18684,4982.12235,0.28599
2026-01-24 23:15:00,4982.42698,4982.64385,4982.35937,4982.51237,52.88541,4954.46868,4982.13764,0.28589
2026-01-24 23:30:00,4982.42698,4982.64097,4982.36008,4982.41039,47.25266,4954.74671,4982.14834,0.28553
2026-01-24 23:45:00,4982.42698,4982.64304,4982.36129,4982.40917,47.18791,4955.02196,4982.15857,0.28526
2026-01-25 00:00:00,4982.42698,4982.64023,4982.35977,4982.51099,52.9791,4955.29548,4982.17239,0.28492
2026-01-25 00:15:00,4982.42698,4982.644,4982.35937,4982.5257,53.76785,4955.56643,4982.18624,0.2849
2026-01-25 00:30:00,4982.42698,4982.64386,4982.36392,4982.42583,47.8938,4955.83369,4982.19564,0.28454
2026-01-25 00:45:00,4982.42698,4982.6426,4982.36007,4982.39789,46.36762,4956.09801,4982.20357,0.2844
2026-01-25 01:00:00,4982.42698,4982.64303,4982.36188,4982.49406,52.03344,4956.36065,4982.21496,0.28417
2026-01-25 01:15:00,4982.42698,4982.644,4982.35978,4982.53474,54.2358,4956.62109,4982.2275,0.28417
2026-01-25 01:30:00,4982.42698,4982.63779,4982.35937,4982.44396,48.846,4956.87804,4982.23599,0.28376
2026-01-25 01:45:00,4982.42698,4982.64386,4982.36006,4982.39125,45.98828,4957.1319,4982.24208,0.28376
2026-01-25 02:00:00,4982.42698,4982.64261,4982.36131,4982.47505,50.90592,4957.38407,4982.25121,0.28359
2026-01-25 02:15:00,4982.42698,4982.64303,4982.35978,4982.53886,54.31671,4957.63437,4982.26249,0.28356
2026-01-25 02:30:00,4982.42698,4982.644,4982.36477,4982.46352,49.90794,4957.88142,4982.27038,0.28325
2026-01-25 02:45:00,4982.42698,4982.64386,4982.35937,4982.38973,45.97212,4958.12529,4982.27506,0.28334
2026-01-25 03:00:00,4982.42698,4982.64094,4982.36006,4982.45529,49.7628,4958.36738,4982.28213,0.28317
